sku_id,version,creation_date,start_date,end_date,display_name,description,sku_type,wholesale_price,list_price,sale_price,on_sale,tax_status,fulfiller,item_acl,nonreturnable,discountable,fractional_quantities_allowed,manuf_part_num,online_only
sku40249,3,"2010-05-07 13:07:20",NULL,NULL,"Distressed Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40250,3,"2010-05-07 13:23:13",NULL,NULL,"Distressed Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40251,3,"2010-05-07 13:07:07",NULL,NULL,"Distressed Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40252,3,"2010-05-07 10:35:30",NULL,NULL,"Distressed Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40253,3,"2010-05-07 13:22:41",NULL,NULL,"Distressed Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40266,3,"2010-05-07 13:24:37",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40267,3,"2010-05-07 13:24:06",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40268,3,"2010-05-07 13:07:07",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40269,3,"2010-05-07 13:08:35",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40270,3,"2010-05-07 13:08:08",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40271,3,"2010-05-07 13:08:06",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40272,3,"2010-05-07 13:07:20",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40273,3,"2010-05-07 13:23:37",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40274,3,"2010-05-07 13:23:13",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40275,3,"2010-05-07 13:22:41",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40276,3,"2010-05-07 10:35:30",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40277,3,"2010-05-07 13:22:01",NULL,NULL,"Board Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40278,3,"2010-05-07 10:35:30",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40279,3,"2010-05-07 13:22:41",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40280,3,"2010-05-07 13:07:07",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40281,3,"2010-05-07 13:23:13",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40282,3,"2010-05-07 13:07:20",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40283,3,"2010-05-07 13:23:37",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40284,3,"2010-05-07 13:08:08",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40285,3,"2010-05-07 13:24:06",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40286,3,"2010-05-07 13:08:06",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40287,3,"2010-05-07 13:24:37",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40288,3,"2010-05-07 13:08:35",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40289,3,"2010-05-07 13:41:45",NULL,NULL,"Cargo Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40290,3,"2010-05-07 13:08:35",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40291,3,"2010-05-07 13:24:37",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40292,3,"2010-05-07 13:08:06",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40293,3,"2010-05-07 13:24:06",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40294,3,"2010-05-07 13:08:08",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40295,3,"2010-05-07 13:23:37",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40296,3,"2010-05-07 13:07:20",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40297,3,"2010-05-07 13:23:13",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40298,3,"2010-05-07 13:07:07",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40299,3,"2010-05-07 13:22:41",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40300,3,"2010-05-07 10:35:30",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
sku40301,3,"2010-05-07 13:22:01",NULL,NULL,"Belted Rugged Shorts",NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku1001,3,"2007-12-03 14:14:27",NULL,NULL,"Dotted Repp Tie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1002,3,"2007-12-03 14:14:27",NULL,NULL,"Dotted Repp Tie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1003,3,"2007-12-03 14:14:27",NULL,NULL,"Dotted Repp Tie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1007,3,"2007-12-03 14:14:27",NULL,NULL,"Everyday Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1008,3,"2007-12-03 14:14:27",NULL,NULL,"Everyday Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1009,3,"2007-12-03 14:14:27",NULL,NULL,"Everyday Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1010,3,"2007-12-03 14:14:27",NULL,NULL,"Everyday Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1011,3,"2007-12-03 14:14:27",NULL,NULL,"Everyday Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1012,3,"2007-12-03 14:14:27",NULL,NULL,"Everyday Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1013,3,"2007-12-03 14:14:27",NULL,NULL,"Organized Wallet",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1015,3,"2007-12-03 14:14:27",NULL,NULL,"Cashmere Gloves and Scarf",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1016,3,"2007-12-03 14:14:27",NULL,NULL,"Cashmere Gloves and Scarf",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1017,3,"2007-12-03 14:14:27",NULL,NULL,"Cashmere Gloves and Scarf",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1018,3,"2007-12-03 14:14:27",NULL,NULL,"Cashmere Gloves and Scarf",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1019,3,"2007-12-03 14:14:27",NULL,NULL,"Cashmere Gloves and Scarf",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1020,3,"2007-12-03 14:14:27",NULL,NULL,"Knit Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1021,3,"2007-12-03 14:14:27",NULL,NULL,"Knit Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1022,3,"2007-12-03 14:14:27",NULL,NULL,"Knit Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1023,3,"2007-12-03 14:14:27",NULL,NULL,"Knit Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1024,3,"2007-12-03 14:14:27",NULL,NULL,"Knit Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1025,3,"2007-12-03 14:14:27",NULL,NULL,"Braided Leather Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1026,3,"2007-12-03 14:14:27",NULL,NULL,"Braided Leather Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1027,3,"2007-12-03 14:14:27",NULL,NULL,"Braided Leather Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1028,3,"2007-12-03 14:14:27",NULL,NULL,"Braided Leather Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1029,3,"2007-12-03 14:14:27",NULL,NULL,"Braided Leather Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1030,3,"2007-12-03 14:14:27",NULL,NULL,"Braided Leather Belt",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1031,3,"2007-12-03 14:14:27",NULL,NULL,"Cowgirl Bag",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1032,3,"2007-12-03 14:14:27",NULL,NULL,"Terry Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1033,3,"2007-12-03 14:14:27",NULL,NULL,"Terry Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1034,3,"2007-12-03 14:14:27",NULL,NULL,"Terry Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1035,3,"2007-12-03 14:14:27",NULL,NULL,"Terry Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1036,3,"2007-12-03 14:14:27",NULL,NULL,"Terry Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1037,3,"2007-12-03 14:14:27",NULL,NULL,"Terry Gloves",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1038,3,"2007-12-03 14:14:27",NULL,NULL,"Shoulder Bag",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1039,3,"2007-12-03 14:14:27",NULL,NULL,"Pearl Necklace",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1040,3,"2007-12-03 14:14:27",NULL,NULL,"Cable Knit Hat",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,1,1,0,NULL,0
xsku1040_2,3,"2007-12-03 14:14:27",NULL,NULL,"Cable Knit Hat",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1041,3,"2007-12-03 14:14:27",NULL,NULL,"Straw Hat",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1042,3,"2007-12-03 14:14:27",NULL,NULL,"Laptop Briefcase",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1043,3,"2007-12-03 14:14:27",NULL,NULL,"Gift Wrap",,0,NULL,NULL,NULL,0,2,NULL,NULL,0,1,0,NULL,0
xsku1182,3,"2007-12-03 14:14:30",NULL,NULL,"Elegant Sandal",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1183,3,"2007-12-03 14:14:30",NULL,NULL,"Elegant Sandal",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1184,3,"2007-12-03 14:14:30",NULL,NULL,"Elegant Sandal",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1185,3,"2007-12-03 14:14:30",NULL,NULL,"Elegant Sandal",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1186,3,"2007-12-03 14:14:30",NULL,NULL,"Elegant Sandal",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1187,3,"2007-12-03 14:14:30",NULL,NULL,"Comfort Sneaker",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1188,3,"2007-12-03 14:14:30",NULL,NULL,"Comfort Sneaker",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1189,3,"2007-12-03 14:14:30",NULL,NULL,"Comfort Sneaker",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1190,3,"2007-12-03 14:14:30",NULL,NULL,"Comfort Sneaker",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1191,3,"2007-12-03 14:14:30",NULL,NULL,"Comfort Sneaker",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1192,3,"2007-12-03 14:14:30",NULL,NULL,"Classy Slingback",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1193,3,"2007-12-03 14:14:30",NULL,NULL,"Classy Slingback",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1194,3,"2007-12-03 14:14:30",NULL,NULL,"Classy Slingback",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1195,3,"2007-12-03 14:14:30",NULL,NULL,"Classy Slingback",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1196,3,"2007-12-03 14:14:30",NULL,NULL,"Classy Slingback",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1202,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1203,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1204,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1205,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1206,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1207,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1208,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1209,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1210,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1211,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Slip-ons",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1212,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1213,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1214,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1215,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1216,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1217,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1218,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1219,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1220,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1221,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Toecap",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1222,3,"2007-12-03 14:14:31",NULL,NULL,"Varsity Trainer",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1223,3,"2007-12-03 14:14:31",NULL,NULL,"Varsity Trainer",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1224,3,"2007-12-03 14:14:31",NULL,NULL,"Varsity Trainer",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1225,3,"2007-12-03 14:14:31",NULL,NULL,"Varsity Trainer",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1226,3,"2007-12-03 14:14:31",NULL,NULL,"Varsity Trainer",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1227,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1228,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1229,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1230,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1231,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1232,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1233,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1234,3,"2007-12-03 14:14:31",NULL,NULL,"Classic Flip Flop",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1235,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1236,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1237,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1238,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1239,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1240,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1241,3,"2007-12-03 14:14:31",NULL,NULL,"Peep Toe Pump",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1242,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Oxford",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1243,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Oxford",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1244,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Oxford",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1245,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Oxford",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1246,3,"2007-12-03 14:14:31",NULL,NULL,"Leather Oxford",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1247,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1248,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1249,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1250,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,0,NULL,NULL,0,1,0,NULL,0
xsku1251,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1252,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1253,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1254,3,"2007-12-03 14:14:31",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1255,3,"2007-12-03 14:14:32",NULL,NULL,"Long Sleeve Soft Touch Hoodie",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1256,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1257,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1258,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1259,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1260,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1261,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1262,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1263,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1264,3,"2007-12-03 14:14:32",NULL,NULL,"Polka Dot Blouse",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1316,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1317,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1318,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1319,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1320,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1321,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1322,3,"2007-12-03 14:14:32",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1323,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1324,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
xsku1325,3,"2007-12-03 14:14:33",NULL,NULL,"Straight Leg Khakis",,1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,0
